frequency_hz,vout_real_v,vout_imag_v
309.0295433,-1918.660451,-86.7962598
312.6079367,-1918.716681,-85.80259219
316.227766,-1918.771631,-84.82023968
319.889511,-1918.825332,-83.84907401
323.5936569,-1918.877811,-82.88896836
327.3406949,-1918.929097,-81.93979731
331.1311215,-1918.979216,-81.00143681
334.9654392,-1919.028196,-80.0737642
338.8441561,-1919.076061,-79.15665818
342.7677865,-1919.122838,-78.24999878
346.7368505,-1919.16855,-77.35366736
350.751874,-1919.213223,-76.46754661
354.8133892,-1919.25688,-75.59152052
358.9219346,-1919.299544,-74.72547436
363.0780548,-1919.341237,-73.86929469
367.2823005,-1919.381982,-73.02286931
371.5352291,-1919.421799,-72.1860873
375.8374043,-1919.460712,-71.35883894
380.1893963,-1919.498738,-70.54101577
384.591782,-1919.5359,-69.73251051
389.045145,-1919.572217,-68.93321708
393.5500755,-1919.607707,-68.1430306
398.1071706,-1919.64239,-67.36184735
402.7170343,-1919.676283,-66.58956477
407.3802778,-1919.709406,-65.82608146
412.0975191,-1919.741775,-65.07129712
416.8693835,-1919.773408,-64.3251126
421.6965034,-1919.804321,-63.58742986
426.5795188,-1919.83453,-62.85815195
431.5190768,-1919.864053,-62.137183
436.5158322,-1919.892903,-61.42442822
441.5704474,-1919.921097,-60.71979389
446.6835922,-1919.94865,-60.02318733
451.8559444,-1919.975576,-59.33451691
457.0881896,-1920.001889,-58.65369201
462.3810214,-1920.027603,-57.98062305
467.7351413,-1920.052733,-57.31522144
473.151259,-1920.07729,-56.65739959
478.6300923,-1920.101289,-56.00707089
484.1723676,-1920.124742,-55.36414971
489.7788194,-1920.147661,-54.72855139
495.4501908,-1920.170058,-54.1001922
501.1872336,-1920.191946,-53.47898936
506.9907083,-1920.213336,-52.86486104
512.861384,-1920.234239,-52.2577263
518.8000389,-1920.254666,-51.65750514
524.8074602,-1920.274629,-51.06411843
530.8844442,-1920.294137,-50.47748797
537.0317964,-1920.313202,-49.8975364
543.2503315,-1920.331832,-49.32418725
549.5408739,-1920.350039,-48.75736492
555.9042573,-1920.367831,-48.19699466
562.3413252,-1920.385218,-47.64300254
568.8529308,-1920.40221,-47.09531549
575.4399373,-1920.418815,-46.55386124
582.1032178,-1920.435042,-46.01856837
588.8436554,-1920.4509,-45.48936622
595.6621435,-1920.466397,-44.96618496
602.5595861,-1920.481541,-44.44895554
609.5368972,-1920.496341,-43.93760968
616.5950019,-1920.510804,-43.43207987
623.7348355,-1920.524938,-42.93229939
630.9573445,-1920.53875,-42.43820224
638.2634862,-1920.552247,-41.94972317
645.654229,-1920.565438,-41.46679767
653.1305526,-1920.578328,-40.98936197
660.693448,-1920.590925,-40.51735301
668.3439176,-1920.603235,-40.05070844
676.0829754,-1920.615265,-39.58936661
683.9116473,-1920.627022,-39.13326657
691.8309709,-1920.63851,-38.68234807
699.841996,-1920.649738,-38.23655152
707.9457844,-1920.660709,-37.79581801
716.1434102,-1920.671432,-37.36008931
724.4359601,-1920.68191,-36.92930782
732.8245331,-1920.692149,-36.50341661
741.3102413,-1920.702156,-36.08235938
749.8942093,-1920.711934,-35.66608049
758.577575,-1920.72149,-35.25452489
767.3614894,-1920.730829,-34.84763818
776.2471166,-1920.739955,-34.44536657
785.2356346,-1920.748874,-34.04765687
794.3282347,-1920.757589,-33.65445648
803.5261222,-1920.766106,-33.26571342
812.8305162,-1920.774429,-32.88137629
822.2426499,-1920.782563,-32.50139424
831.7637711,-1920.790512,-32.12571703
841.3951416,-1920.798279,-31.75429497
851.1380382,-1920.80587,-31.38707893
860.9937522,-1920.813288,-31.02402034
870.96359,-1920.820537,-30.66507118
881.048873,-1920.827622,-30.31018395
891.2509381,-1920.834545,-29.95931172
901.5711376,-1920.84131,-29.61240806
912.0108394,-1920.847922,-29.26942707
922.5714272,-1920.854382,-28.93032338
933.2543008,-1920.860696,-28.59505211
944.0608763,-1920.866866,-28.26356891
954.992586,-1920.872896,-27.93582991
966.050879,-1920.878789,-27.61179173
977.237221,-1920.884547,-27.29141151
988.5530947,-1920.890174,-26.97464683
1000,-1920.895673,-26.66145578
1011.579454,-1920.901047,-26.3517969
1023.292992,-1920.906299,-26.04562921
1035.142167,-1920.911431,-25.74291219
1047.128548,-1920.916446,-25.44360577
1059.253725,-1920.921347,-25.14767033
1071.519305,-1920.926137,-24.85506669
1083.926914,-1920.930817,-24.56575612
1096.478196,-1920.935391,-24.27970033
1109.174815,-1920.939861,-23.99686144
1122.018454,-1920.944229,-23.71720201
1135.010816,-1920.948498,-23.44068501
1148.153621,-1920.952669,-23.16727384
1161.448614,-1920.956746,-22.8969323
1174.897555,-1920.960729,-22.62962459
1188.502227,-1920.964622,-22.36531531
1202.264435,-1920.968427,-22.10396949
1216.186001,-1920.972144,-21.84555249
1230.268771,-1920.975777,-21.59003012
1244.514612,-1920.979328,-21.33736853
1258.925412,-1920.982797,-21.08753427
1273.503081,-1920.986188,-20.84049425
1288.249552,-1920.989501,-20.59621575
1303.166778,-1920.992739,-20.35466644
1318.256739,-1920.995903,-20.11581431
1333.521432,-1920.998995,-19.87962773
1348.962883,-1921.002017,-19.64607544
1364.583137,-1921.00497,-19.41512648
1380.384265,-1921.007856,-19.18675029
1396.368361,-1921.010676,-18.9609166
1412.537545,-1921.013431,-18.73759551
1428.893959,-1921.016124,-18.51675744
1445.439771,-1921.018756,-18.29837314
1462.177174,-1921.021328,-18.08241368
1479.108388,-1921.023841,-17.86885046
1496.235656,-1921.026297,-17.65765519
1513.561248,-1921.028697,-17.44879989
1531.087462,-1921.031042,-17.2422569
1548.816619,-1921.033334,-17.03799886
1566.75107,-1921.035574,-16.83599871
1584.893192,-1921.037762,-16.63622969
1603.245391,-1921.039901,-16.43866534
1621.810097,-1921.041991,-16.24327949
1640.589773,-1921.044034,-16.05004626
1659.586907,-1921.04603,-15.85894003
1678.804018,-1921.04798,-15.66993551
1698.243652,-1921.049886,-15.48300764
1717.908387,-1921.051749,-15.29813167
1737.800829,-1921.053569,-15.1152831
1757.923614,-1921.055348,-14.93443771
1778.27941,-1921.057086,-14.75557153
1798.870915,-1921.058784,-14.57866087
1819.700859,-1921.060444,-14.4036823
1840.772001,-1921.062066,-14.23061262
1862.087137,-1921.063651,-14.05942891
1883.649089,-1921.0652,-13.89010849
1905.460718,-1921.066714,-13.72262893
1927.524913,-1921.068193,-13.55696802
1949.8446,-1921.069638,-13.39310383
1972.422736,-1921.071051,-13.23101464
1995.262315,-1921.072431,-13.07067898
2018.366364,-1921.07378,-12.9120756
2041.737945,-1921.075098,-12.75518349
2065.380156,-1921.076385,-12.59998185
2089.296131,-1921.077644,-12.44645013
2113.48904,-1921.078874,-12.29456797
2137.96209,-1921.080076,-12.14431526
2162.718524,-1921.08125,-11.99567208
2187.761624,-1921.082397,-11.84861874
2213.09471,-1921.083519,-11.70313576
2238.721139,-1921.084615,-11.55920385
2264.644308,-1921.085685,-11.41680394
2290.867653,-1921.086732,-11.27591716
2317.39465,-1921.087754,-11.13652485
2344.228815,-1921.088753,-10.99860852
2371.373706,-1921.089729,-10.86214992
2398.832919,-1921.090683,-10.72713095
2426.610095,-1921.091615,-10.59353371
2454.708916,-1921.092526,-10.46134052
2483.133105,-1921.093416,-10.33053385
2511.886432,-1921.094286,-10.20109636
2540.972706,-1921.095135,-10.0730109
2570.395783,-1921.095966,-9.946260502
2600.159563,-1921.096777,-9.820828366
2630.267992,-1921.09757,-9.696697869
2660.72506,-1921.098344,-9.573852561
2691.534804,-1921.099101,-9.452276164
2722.701308,-1921.099841,-9.331952564
2754.228703,-1921.100563,-9.212865817
2786.121169,-1921.101269,-9.09500014
2818.382931,-1921.101959,-8.978339914
2851.018268,-1921.102633,-8.862869678
2884.031503,-1921.103291,-8.74857413
2917.427014,-1921.103935,-8.635438121
2951.209227,-1921.104564,-8.523446659
2985.382619,-1921.105178,-8.412584902
3019.95172,-1921.105778,-8.302838157
3054.921113,-1921.106364,-8.194191881
3090.295433,-1921.106937,-8.086631673
3126.079367,-1921.107497,-7.980143279
3162.27766,-1921.108043,-7.874712587
3198.89511,-1921.108577,-7.770325624
3235.936569,-1921.109099,-7.666968555
3273.406949,-1921.109609,-7.564627681
3311.311215,-1921.110107,-7.463289441
3349.654392,-1921.110594,-7.362940402
3388.441561,-1921.111069,-7.263567267
3427.677865,-1921.111533,-7.165156864
3467.368505,-1921.111987,-7.06769615
3507.51874,-1921.11243,-6.97117221
3548.133892,-1921.112863,-6.87557225
3589.219346,-1921.113285,-6.780883599
3630.780548,-1921.113698,-6.68709371
3672.823005,-1921.114102,-6.59419015
