frequency_hz,vout_real_v,vout_imag_v
3.758374043,394.6138326,-165.0716288
3.801893963,398.0987512,-177.0724697
3.84591782,401.2844682,-189.3049527
3.89045145,404.1610409,-201.7591807
3.935500755,406.7189641,-214.4247853
3.981071706,408.9491955,-227.29095
4.027170343,410.8431783,-240.3464359
4.073802778,412.3928634,-253.5796083
4.120975191,413.5907289,-266.9784641
4.168693835,414.4297989,-280.5306614
4.216965034,414.9036591,-294.2235486
4.265795188,415.0064717,-308.0441957
4.315190768,414.7329877,-321.9794253
4.365158322,414.0785576,-336.0158444
4.415704474,413.03914,-350.1398771
4.466835922,411.611308,-364.3377969
4.518559444,409.7922537,-378.5957593
4.570881896,407.5797913,-392.8998349
4.623810214,404.9723574,-407.2360417
4.677351413,401.9690097,-421.5903776
4.73151259,398.569424,-435.9488523
4.786300923,394.7738894,-450.297519
4.841723676,390.5833013,-464.6225047
4.897788194,385.9991529,-478.9100413
4.954501908,381.0235252,-493.146494
5.011872336,375.6590753,-507.3183902
5.069907083,369.9090233,-521.4124472
5.12861384,363.7771373,-535.415598
5.188000389,357.267718,-549.3150167
5.248074602,350.3855813,-563.0981427
5.308844442,343.1360401,-576.7527032
5.370317964,335.5248848,-590.2667346
5.432503315,327.5583635,-603.6286027
5.495408739,319.2431604,-616.8270208
5.559042573,310.5863747,-629.8510677
5.623413252,301.5954975,-642.6902026
5.688529308,292.2783893,-655.3342797
5.754399373,282.6432566,-667.7735613
5.821032178,272.6986281,-679.9987286
5.888436554,262.4533307,-692.0008917
5.956621435,251.9164658,-703.7715983
6.025595861,241.0973848,-715.3028405
6.095368972,230.0056655,-726.5870604
6.165950019,218.6510874,-737.6171542
6.237348355,207.0436088,-748.3864754
6.309573445,195.1933426,-758.8888361
6.382634862,183.1105336,-769.1185077
6.45654229,170.8055356,-779.0702196
6.531305526,158.288789,-788.7391576
6.60693448,145.5707992,-798.1209605
6.683439176,132.6621153,-807.2117161
6.760829754,119.5733097,-816.007956
6.839116473,106.3149581,-824.5066497
6.918309709,92.89761998,-832.7051973
6.99841996,79.33182073,-840.6014219
7.079457844,65.62803339,-848.1935612
7.161434102,51.79666196,-855.4802581
7.244359601,37.84802518,-862.4605509
7.328245331,23.79234123,-869.1338629
7.413102413,9.639713194,-875.4999913
7.498942093,-4.599884569,-881.5590961
7.58577575,-18.91661929,-887.311688
7.673614894,-33.30081179,-892.7586161
7.762471166,-47.74294759,-897.901056
7.852356346,-62.23368731,-902.7404965
7.943282347,-76.76387612,-907.2787269
8.035261222,-91.3245525,-911.5178242
8.128305162,-105.9069561,-915.4601394
8.222426499,-120.5025349,-919.1082848
8.317637711,-135.1029515,-922.4651206
8.413951416,-149.700089,-925.5337414
8.511380382,-164.2860555,-928.3174634
8.609937522,-178.8531885,-930.8198113
8.7096359,-193.3940588,-933.0445052
8.81048873,-207.9014726,-934.9954478
8.912509381,-222.3684746,-936.6767119
9.015711376,-236.7883488,-938.092528
9.120108394,-251.1546206,-939.2472721
9.225714272,-265.4610564,-940.1454538
9.332543008,-279.7016641,-940.7917044
9.440608763,-293.8706926,-941.1907659
9.54992586,-307.9626309,-941.3474798
9.66050879,-321.9722066,-941.2667762
9.77237221,-335.8943844,-940.9536634
9.885530947,-349.7243633,-940.413218
10,-363.4575752,-939.650575
10.11579454,-377.089681,-938.6709184
10.23292992,-390.6165679,-937.479472
10.35142167,-404.0343463,-936.0814908
10.47128548,-417.3393455,-934.482253
10.59253725,-430.5281102,-932.6870514
10.71519305,-443.5973964,-930.701186
10.83926914,-456.5441668,-928.5299569
10.96478196,-469.3655868,-926.1786573
11.09174815,-482.0590193,-923.6525666
11.22018454,-494.6220204,-920.9569447
11.35010816,-507.0523346,-918.0970258
11.48153621,-519.3478893,-915.0780127
11.61448614,-531.5067904,-911.9050718
11.74897555,-543.5273169,-908.5833283
11.88502227,-555.4079159,-905.1178613
12.02264435,-567.1471973,-901.5136997
12.16186001,-578.7439286,-897.7758181
12.30268771,-590.1970302,-893.9091334
12.44514612,-601.5055696,-889.9185009
12.58925412,-612.6687564,-885.8087115
12.73503081,-623.6859375,-881.5844887
12.88249552,-634.5565918,-877.2504861
13.03166778,-645.2803251,-872.8112847
13.18256739,-655.8568651,-868.2713911
13.33521432,-666.2860566,-863.6352356
13.48962883,-676.5678566,-858.90717
13.64583137,-686.7023294,-854.0914667
13.80384265,-696.6896421,-849.192317
13.96368361,-706.5300599,-844.2138301
14.12537545,-716.2239413,-839.1600324
14.28893959,-725.7717341,-834.0348664
14.45439771,-735.1739707,-828.8421901
14.62177174,-744.4312641,-823.585777
14.79108388,-753.5443035,-818.2693154
14.96235656,-762.5138506,-812.8964083
15.13561248,-771.3407352,-807.4705735
15.31087462,-780.0258518,-801.9952436
15.48816619,-788.5701556,-796.4737662
15.6675107,-796.974659,-790.9094044
15.84893192,-805.2404281,-785.305337
16.03245391,-813.368579,-779.664659
16.21810097,-821.360275,-773.9903827
16.40589773,-829.2167231,-768.2854374
16.59586907,-836.939171,-762.5526713
16.78804018,-844.5289038,-756.7948515
16.98243652,-851.9872417,-751.0146652
17.17908387,-859.315537,-745.2147206
17.37800829,-866.515171,-739.3975481
17.57923614,-873.5875521,-733.5656011
17.7827941,-880.5341129,-727.7212571
17.98870915,-887.356308,-721.8668191
18.19700859,-894.0556116,-716.0045164
18.40772001,-900.6335154,-710.1365061
18.62087137,-907.0915265,-704.2648743
18.83649089,-913.4311654,-698.3916372
19.05460718,-919.653964,-692.5187424
19.27524913,-925.7614638,-686.6480705
19.498446,-931.7552144,-680.7814358
19.72422736,-937.6367713,-674.9205883
19.95262315,-943.4076949,-669.0672146
20.18366364,-949.0695486,-663.2229392
20.41737945,-954.6238973,-657.3893262
20.65380156,-960.0723066,-651.5678801
20.89296131,-965.4163407,-645.7600478
